Using nonce 18369355690310434798
ProgramPool (avg. ticks 0, avg. max stack size 0, rp 0)<
  Program 675 <size 0, parent 524, gen gap 1, avg score 0, runs 4<
  Program 676 <size 0, parent 283, gen gap 1, avg score 0, runs 5<
  Program 677 <size 200, parent 500, gen gap 1, avg score 63.7513, runs 2<
  Program 678 <size 0, parent 596, gen gap 1, avg score 0, runs 5<
  Program 679 <size 198, parent 196, gen gap 1, avg score 125.707, runs 2<
  Program 680 <size 201, parent 479, gen gap 1, avg score 21.2504, runs 6<
  Program 681 <size 200, parent 463, gen gap 1, avg score 123.964, runs 5<
  Program 682 <size 198, parent 159, gen gap 1, avg score 66.2815, runs 2<
  Program 683 <size 197, parent 193, gen gap 1, avg score 126.342, runs 2<
  Program 684 <size 200, parent 464, gen gap 1, avg score 124.456, runs 2<
  Program 685 <size 0, parent 493, gen gap 1, avg score 0, runs 4<
  Program 686 <size 0, parent 232, gen gap 1, avg score 0, runs 7.5<
  Program 687 <size 0, parent 21, gen gap 1, avg score 0, runs 2<
  Program 688 <size 200, parent 96, gen gap 1, avg score 125.707, runs 2<
  Program 689 <size 199, parent 587, gen gap 1, avg score 112.44, runs 5<
  Program 690 <size 201, parent 627, gen gap 1, avg score 111.089, runs 5<
  Program 691 <size 198, parent 191, gen gap 1, avg score 125.393, runs 4<
  Program 692 <size 198, parent 230, gen gap 1, avg score 65.1721, runs 4<
  Program 693 <size 200, parent 303, gen gap 1, avg score 125.707, runs 2<
  Program 694 <size 199, parent 455, gen gap 1, avg score 63.9069, runs 4<
  Program 695 <size 198, parent 385, gen gap 1, avg score 125.707, runs 2<
  Program 696 <size 0, parent 406, gen gap 1, avg score 0, runs 2<
  Program 697 <size 200, parent 692, gen gap 1, avg score 125.078, runs 2<
  Program 698 <size 0, parent 621, gen gap 1, avg score 0, runs 6<
  Program 699 <size 0, parent 382, gen gap 1, avg score 0, runs 2<
  Program 700 <size 200, parent 377, gen gap 1, avg score 25.625, runs 5<
  Program 701 <size 200, parent 144, gen gap 1, avg score 125.707, runs 2<
  Program 702 <size 200, parent 293, gen gap 1, avg score 62.8536, runs 4<
  Program 703 <size 0, parent 349, gen gap 1, avg score 0, runs 2<
  Program 704 <size 0, parent 279, gen gap 1, avg score 0, runs 4<
  Program 705 <size 199, parent 368, gen gap 1, avg score 124.767, runs 4<
  Program 706 <size 198, parent 280, gen gap 1, avg score 126.342, runs 2<
  Program 707 <size 199, parent 607, gen gap 1, avg score 114.546, runs 6<
  Program 708 <size 0, parent 663, gen gap 1, avg score 0, runs 2<
  Program 709 <size 198, parent 144, gen gap 1, avg score 125.707, runs 2<
  Program 710 <size 199, parent 650, gen gap 1, avg score 106.478, runs 8.5<
  Program 711 <size 260, parent 5, gen gap 1, avg score 11809.4, runs 2<
  Program 712 <size 197, parent 84, gen gap 1, avg score 65.4881, runs 4<
  Program 713 <size 197, parent 375, gen gap 1, avg score 126.342, runs 2<
  Program 714 <size 200, parent 609, gen gap 1, avg score 124.456, runs 2<
  Program 715 <size 197, parent 333, gen gap 1, avg score 111.168, runs 4<
  Program 716 <size 0, parent 596, gen gap 1, avg score 0, runs 8<
  Program 717 <size 200, parent 640, gen gap 1, avg score 124.045, runs 6<
  Program 718 <size 199, parent 434, gen gap 1, avg score 125.078, runs 2<
  Program 719 <size 197, parent 291, gen gap 1, avg score 126.342, runs 2<
  Program 720 <size 1, parent 28, gen gap 1, avg score 0, runs 8<
  Program 721 <size 196, parent 75, gen gap 1, avg score 31.9365, runs 4<
  Program 722 <size 199, parent 573, gen gap 1, avg score 125.078, runs 2<
  Program 723 <size 0, parent 68, gen gap 1, avg score 0, runs 2<
  Program 724 <size 197, parent 248, gen gap 1, avg score 125.866, runs 8<
  Program 725 <size 0, parent 465, gen gap 1, avg score 0, runs 4<
  Program 726 <size 197, parent 71, gen gap 1, avg score 126.342, runs 2<
  Program 727 <size 197, parent 99, gen gap 1, avg score 126.025, runs 4<
  Program 728 <size 0, parent 232, gen gap 1, avg score 0, runs 2<
  Program 729 <size 198, parent 510, gen gap 1, avg score 125.707, runs 2<
  Program 730 <size 0, parent 630, gen gap 1, avg score 0, runs 2<
  Program 731 <size 0, parent 13, gen gap 1, avg score 0, runs 2<
  Program 732 <size 199, parent 387, gen gap 1, avg score 64.0626, runs 2<
  Program 733 <size 200, parent 566, gen gap 1, avg score 124.456, runs 2<
  Program 734 <size 196, parent 79, gen gap 1, avg score 126.984, runs 2<
  Program 735 <size 200, parent 642, gen gap 1, avg score 97.9559, runs 7<
  Program 736 <size 198, parent 284, gen gap 1, avg score 125.707, runs 2<
  Program 737 <size 0, parent 551, gen gap 1, avg score 0, runs 2<
  Program 738 <size 198, parent 129, gen gap 1, avg score 125.707, runs 2<
  Program 739 <size 198, parent 674, gen gap 1, avg score 66.2815, runs 2<
  Program 740 <size 0, parent 559, gen gap 1, avg score 0, runs 8<
  Program 741 <size 200, parent 617, gen gap 1, avg score 63.7513, runs 2<
  Program 742 <size 0, parent 102, gen gap 1, avg score 0, runs 2<
  Program 743 <size 198, parent 210, gen gap 1, avg score 115.031, runs 9<
  Program 744 <size 0, parent 652, gen gap 1, avg score 0, runs 2<
  Program 745 <size 172, parent 4, gen gap 1, avg score 446.636, runs 8.875<
  Program 746 <size 0, parent 700, gen gap 1, avg score 0, runs 4<
  Program 747 <size 201, parent 464, gen gap 1, avg score 31.8756, runs 4<
  Program 748 <size 0, parent 113, gen gap 1, avg score 0, runs 6<
  Program 749 <size 197, parent 125, gen gap 1, avg score 111.168, runs 4<
  Program 750 <size 197, parent 151, gen gap 1, avg score 126.342, runs 2<
  Program 751 <size 199, parent 514, gen gap 1, avg score 117.023, runs 8<
  Program 752 <size 198, parent 724, gen gap 1, avg score 125.707, runs 2<
  Program 753 <size 200, parent 413, gen gap 1, avg score 125.078, runs 2<
  Program 754 <size 0, parent 740, gen gap 1, avg score 0, runs 4<
  Program 755 <size 198, parent 497, gen gap 1, avg score 108.19, runs 7<
  Program 756 <size 198, parent 365, gen gap 1, avg score 6.85594, runs 2<
  Program 757 <size 199, parent 615, gen gap 1, avg score 125.078, runs 2<
  Program 758 <size 0, parent 349, gen gap 1, avg score 0, runs 4<
  Program 759 <size 200, parent 649, gen gap 1, avg score 101.767, runs 5.5<
  Program 760 <size 0, parent 645, gen gap 1, avg score 0, runs 10.5<
  Program 761 <size 0, parent 685, gen gap 1, avg score 0, runs 2<
  Program 762 <size 198, parent 135, gen gap 1, avg score 125.393, runs 4<
  Program 763 <size 0, parent 9, gen gap 1, avg score 0, runs 2<
  Program 764 <size 195, parent 155, gen gap 1, avg score 127.632, runs 2<
  Program 765 <size 198, parent 270, gen gap 1, avg score 125.288, runs 6<
  Program 766 <size 200, parent 566, gen gap 1, avg score 109.048, runs 4<
  Program 767 <size 198, parent 275, gen gap 1, avg score 125.393, runs 4<
  Program 768 <size 1, parent 28, gen gap 1, avg score 0, runs 2<
  Program 769 <size 200, parent 242, gen gap 1, avg score 66.2815, runs 2<
  Program 770 <size 0, parent 686, gen gap 1, avg score 0, runs 9<
  Program 771 <size 197, parent 277, gen gap 1, avg score 125.835, runs 5<
  Program 772 <size 197, parent 228, gen gap 1, avg score 106.84, runs 8<
  Program 773 <size 0, parent 154, gen gap 1, avg score 0, runs 2<
  Program 774 <size 193, parent 98, gen gap 1, avg score 5980.45, runs 2<
  Program 775 <size 0, parent 254, gen gap 1, avg score 0, runs 2<
  Program 776 <size 200, parent 617, gen gap 1, avg score 109.048, runs 4<
  Program 777 <size 199, parent 624, gen gap 1, avg score 125.078, runs 2<
  Program 778 <size 0, parent 13, gen gap 1, avg score 0, runs 7.5<
  Program 779 <size 0, parent 371, gen gap 1, avg score 0, runs 10<
  Program 780 <size 199, parent 369, gen gap 1, avg score 125.078, runs 2<
  Program 781 <size 198, parent 314, gen gap 1, avg score 111.85, runs 7<
  Program 782 <size 197, parent 287, gen gap 1, avg score 111.168, runs 4<
  Program 783 <size 197, parent 45, gen gap 1, avg score 126.025, runs 4<
  Program 784 <size 200, parent 263, gen gap 1, avg score 33.1408, runs 4<
  Program 785 <size 1, parent 271, gen gap 1, avg score 0, runs 2<
  Program 786 <size 0, parent 529, gen gap 1, avg score 0, runs 2<
  Program 787 <size 200, parent 492, gen gap 1, avg score 124.456, runs 2<
  Program 788 <size 198, parent 181, gen gap 1, avg score 77.6647, runs 5<
  Program 789 <size 0, parent 279, gen gap 1, avg score 0, runs 4<
  Program 790 <size 197, parent 78, gen gap 1, avg score 111.168, runs 4<
  Program 791 <size 198, parent 383, gen gap 1, avg score 65.1721, runs 4<
  Program 792 <size 198, parent 126, gen gap 1, avg score 125.707, runs 2<
  Program 793 <size 200, parent 609, gen gap 1, avg score 124.147, runs 4<
  Program 794 <size 198, parent 243, gen gap 1, avg score 101.801, runs 5.75<
  Program 795 <size 0, parent 52, gen gap 1, avg score 0, runs 2<
  Program 796 <size 0, parent 459, gen gap 1, avg score 0, runs 4<
  Program 797 <size 196, parent 245, gen gap 1, avg score 126.472, runs 5<
  Program 798 <size 0, parent 702, gen gap 1, avg score 0, runs 2<
  Program 799 <size 200, parent 751, gen gap 1, avg score 124.456, runs 2<
  Program 800 <size 198, parent 310, gen gap 1, avg score 94.8849, runs 4<
  Program 801 <size 198, parent 372, gen gap 1, avg score 95.6798, runs 4<
  Program 802 <size 0, parent 770, gen gap 1, avg score 0, runs 4<
  Program 803 <size 0, parent 572, gen gap 1, avg score 0, runs 4<
  Program 804 <size 0, parent 760, gen gap 1, avg score 0, runs 7<
  Program 805 <size 196, parent 245, gen gap 1, avg score 63.4921, runs 4<
  Program 806 <size 0, parent 720, gen gap 1, avg score 0, runs 4<
  Program 807 <size 199, parent 538, gen gap 1, avg score 125.078, runs 2<
  Program 808 <size 0, parent 778, gen gap 1, avg score 0, runs 2<
  Program 809 <size 0, parent 260, gen gap 1, avg score 0, runs 2<
  Program 810 <size 199, parent 673, gen gap 1, avg score 124.767, runs 4<
  Program 811 <size 199, parent 589, gen gap 1, avg score 85.6617, runs 11<
  Program 812 <size 198, parent 270, gen gap 1, avg score 125.707, runs 2<
  Program 813 <size 198, parent 404, gen gap 1, avg score 125.707, runs 2<
  Program 814 <size 197, parent 220, gen gap 1, avg score 125.835, runs 5<
  Program 815 <size 0, parent 645, gen gap 1, avg score 0, runs 2<
  Program 816 <size 199, parent 755, gen gap 1, avg score 125.078, runs 2<
  Program 817 <size 199, parent 435, gen gap 1, avg score 124.663, runs 6<
  Program 818 <size 197, parent 42, gen gap 1, avg score 111.168, runs 4<
  Program 819 <size 0, parent 675, gen gap 1, avg score 0, runs 2<
  Program 820 <size 0, parent 406, gen gap 1, avg score 0, runs 2<
  Program 821 <size 198, parent 282, gen gap 1, avg score 95.2266, runs 9<
  Program 822 <size 196, parent 111, gen gap 1, avg score 63.873, runs 2<
  Program 823 <size 0, parent 740, gen gap 1, avg score 0, runs 4<
  Program 824 <size 196, parent 104, gen gap 1, avg score 110.083, runs 7.5<
  Program 825 <size 198, parent 499, gen gap 1, avg score 104.81, runs 9<
  Program 826 <size 198, parent 281, gen gap 1, avg score 104.949, runs 6<
  Program 827 <size 0, parent 745, gen gap 1, avg score 0, runs 7.75<
  Program 828 <size 0, parent 283, gen gap 1, avg score 0, runs 2<
  Program 829 <size 197, parent 824, gen gap 1, avg score 126.342, runs 2<
  Program 830 <size 197, parent 67, gen gap 1, avg score 126.342, runs 2<
  Program 831 <size 197, parent 44, gen gap 1, avg score 64.3771, runs 4<
  Program 832 <size 198, parent 122, gen gap 1, avg score 125.707, runs 2<
  Program 833 <size 199, parent 794, gen gap 1, avg score 119.169, runs 5.5<
  Program 834 <size 199, parent 352, gen gap 1, avg score 94.1263, runs 7<
  Program 835 <size 199, parent 411, gen gap 1, avg score 125.078, runs 2<
  Program 836 <size 0, parent 478, gen gap 1, avg score 0, runs 2<
  Program 837 <size 198, parent 257, gen gap 1, avg score 125.393, runs 4<
  Program 838 <size 197, parent 114, gen gap 1, avg score 126.025, runs 4<
  Program 839 <size 198, parent 281, gen gap 1, avg score 74.9715, runs 6<
  Program 840 <size 197, parent 50, gen gap 1, avg score 64.6947, runs 2<
  Program 841 <size 0, parent 676, gen gap 1, avg score 0, runs 4<
  Program 842 <size 0, parent 591, gen gap 1, avg score 0, runs 2<
  Program 843 <size 200, parent 640, gen gap 1, avg score 63.5971, runs 4<
  Program 844 <size 198, parent 396, gen gap 1, avg score 6.85594, runs 2<
  Program 845 <size 0, parent 6, gen gap 1, avg score 0, runs 2<
  Program 846 <size 198, parent 715, gen gap 1, avg score 66.2815, runs 2<
  Program 847 <size 198, parent 210, gen gap 1, avg score 125.707, runs 2<
  Program 848 <size 0, parent 778, gen gap 1, avg score 0, runs 5<
  Program 849 <size 196, parent 218, gen gap 1, avg score 126.984, runs 2<
  Program 850 <size 0, parent 725, gen gap 1, avg score 0, runs 2<
  Program 851 <size 0, parent 68, gen gap 1, avg score 0, runs 2<
  Program 852 <size 198, parent 385, gen gap 1, avg score 125.707, runs 2<
  Program 853 <size 197, parent 824, gen gap 1, avg score 77.0496, runs 5<
  Program 854 <size 199, parent 498, gen gap 1, avg score 46.4778, runs 5.5<
  Program 855 <size 198, parent 278, gen gap 1, avg score 125.707, runs 2<
  Program 856 <size 199, parent 569, gen gap 1, avg score 125.078, runs 2<
  Program 857 <size 197, parent 239, gen gap 1, avg score 126.025, runs 4<
  Program 858 <size 197, parent 287, gen gap 1, avg score 77.0496, runs 5<
  Program 859 <size 0, parent 600, gen gap 1, avg score 0, runs 2<
  Program 860 <size 0, parent 784, gen gap 1, avg score 0, runs 2<
  Program 861 <size 0, parent 283, gen gap 1, avg score 0, runs 2<
  Program 862 <size 198, parent 814, gen gap 1, avg score 125.393, runs 4<
  Program 863 <size 200, parent 365, gen gap 1, avg score 22.0938, runs 6<
  Program 864 <size 199, parent 755, gen gap 1, avg score 124.767, runs 4<
  Program 865 <size 0, parent 484, gen gap 1, avg score 0, runs 4<
  Program 866 <size 199, parent 360, gen gap 1, avg score 64.0626, runs 2<
  Program 867 <size 198, parent 95, gen gap 1, avg score 125.393, runs 4<
  Program 868 <size 197, parent 162, gen gap 1, avg score 125.919, runs 6<
  Program 869 <size 200, parent 141, gen gap 1, avg score 62.8536, runs 4<
  Program 870 <size 197, parent 58, gen gap 1, avg score 64.6947, runs 2<
  Program 871 <size 200, parent 710, gen gap 1, avg score 80.4399, runs 7<
  Program 872 <size 0, parent 804, gen gap 1, avg score 0, runs 8<
  Program 873 <size 200, parent 649, gen gap 1, avg score 3.04704, runs 2<
  Program 874 <size 200, parent 825, gen gap 1, avg score 125.078, runs 2<
  Program 875 <size 197, parent 76, gen gap 1, avg score 126.342, runs 2<
  Program 876 <size 197, parent 543, gen gap 1, avg score 64.6947, runs 2<
  Program 877 <size 0, parent 770, gen gap 1, avg score 0, runs 2<
  Program 878 <size 198, parent 363, gen gap 1, avg score 66.2815, runs 2<
  Program 879 <size 200, parent 213, gen gap 1, avg score 125.707, runs 2<
  Program 880 <size 201, parent 871, gen gap 1, avg score 123.839, runs 2<
  Program 881 <size 0, parent 409, gen gap 1, avg score 0, runs 2<
  Program 882 <size 199, parent 666, gen gap 1, avg score 109.591, runs 4<
  Program 883 <size 187, parent 23, gen gap 1, avg score 2702.7, runs 2<
  Program 884 <size 0, parent 586, gen gap 1, avg score 0, runs 5<
  Program 885 <size 0, parent 579, gen gap 1, avg score 0, runs 4<
  Program 886 <size 200, parent 642, gen gap 1, avg score 124.456, runs 2<
  Program 887 <size 199, parent 435, gen gap 1, avg score 124.767, runs 4<
  Program 888 <size 201, parent 681, gen gap 1, avg score 123.534, runs 4<
  Program 889 <size 0, parent 565, gen gap 1, avg score 0, runs 2<
  Program 890 <size 0, parent 452, gen gap 1, avg score 0, runs 2<
  Program 891 <size 198, parent 122, gen gap 1, avg score 125.707, runs 2<
  Program 892 <size 199, parent 458, gen gap 1, avg score 125.078, runs 2<
  Program 893 <size 196, parent 358, gen gap 1, avg score 126.984, runs 2<
  Program 894 <size 0, parent 698, gen gap 1, avg score 0, runs 2<
  Program 895 <size 0, parent 15, gen gap 1, avg score 0, runs 4<
  Program 896 <size 200, parent 658, gen gap 1, avg score 124.456, runs 2<
  Program 897 <size 199, parent 346, gen gap 1, avg score 125.078, runs 2<
  Program 898 <size 0, parent 17, gen gap 1, avg score 0, runs 2<
  Program 899 <size 201, parent 463, gen gap 1, avg score 124.456, runs 2<
  Program 900 <size 199, parent 862, gen gap 1, avg score 125.078, runs 2<
  Program 901 <size 201, parent 628, gen gap 1, avg score 123.534, runs 4<
  Program 902 <size 200, parent 455, gen gap 1, avg score 125.078, runs 2<
  Program 903 <size 199, parent 368, gen gap 1, avg score 83.986, runs 6<
  Program 904 <size 0, parent 22, gen gap 1, avg score 0, runs 2<
  Program 905 <size 0, parent 667, gen gap 1, avg score 0, runs 5.75<
  Program 906 <size 0, parent 192, gen gap 1, avg score 0, runs 11<
  Program 907 <size 200, parent 659, gen gap 1, avg score 125.078, runs 2<
  Program 908 <size 197, parent 176, gen gap 1, avg score 64.6947, runs 2<
  Program 909 <size 0, parent 906, gen gap 1, avg score 0, runs 4<
  Program 910 <size 200, parent 858, gen gap 1, avg score 62.8536, runs 4<
  Program 911 <size 198, parent 333, gen gap 1, avg score 126.342, runs 2<
  Program 912 <size 200, parent 281, gen gap 1, avg score 125.707, runs 2<
  Program 913 <size 1, parent 271, gen gap 1, avg score 0, runs 7<
  Program 914 <size 0, parent 81, gen gap 1, avg score 0, runs 2<
  Program 915 <size 201, parent 811, gen gap 1, avg score 62.2278, runs 4<
  Program 916 <size 199, parent 821, gen gap 1, avg score 125.078, runs 2<
  Program 917 <size 196, parent 30, gen gap 1, avg score 126.984, runs 2<
  Program 918 <size 0, parent 146, gen gap 1, avg score 0, runs 2<
  Program 919 <size 199, parent 398, gen gap 1, avg score 125.078, runs 2<
  Program 920 <size 197, parent 172, gen gap 1, avg score 125.835, runs 5<
  Program 921 <size 0, parent 863, gen gap 1, avg score 0, runs 2<
  Program 922 <size 200, parent 96, gen gap 1, avg score 31.4268, runs 8<
  Program 923 <size 199, parent 765, gen gap 1, avg score 125.078, runs 2<
  Program 924 <size 199, parent 743, gen gap 1, avg score 125.078, runs 2<
  Program 925 <size 186, parent 12, gen gap 1, avg score 672.495, runs 4<
  Program 926 <size 0, parent 61, gen gap 1, avg score 0, runs 4<
  Program 927 <size 0, parent 827, gen gap 1, avg score 0, runs 2<
  Program 928 <size 0, parent 872, gen gap 1, avg score 0, runs 2<
  Program 929 <size 197, parent 44, gen gap 1, avg score 80.9711, runs 9.5<
  Program 930 <size 198, parent 299, gen gap 1, avg score 110.139, runs 4<
  Program 931 <size 197, parent 389, gen gap 1, avg score 126.342, runs 2<
  Program 932 <size 198, parent 199, gen gap 1, avg score 66.2815, runs 2<
  Program 933 <size 201, parent 541, gen gap 1, avg score 124.456, runs 2<
  Program 934 <size 0, parent 402, gen gap 1, avg score 0, runs 4<
  Program 935 <size 195, parent 319, gen gap 1, avg score 127.632, runs 2<
  Program 936 <size 201, parent 854, gen gap 1, avg score 49.7822, runs 5<
  Program 937 <size 198, parent 772, gen gap 1, avg score 80.426, runs 4<
  Program 938 <size 0, parent 549, gen gap 1, avg score 0, runs 2<
  Program 939 <size 197, parent 797, gen gap 1, avg score 126.025, runs 4<
  Program 940 <size 1, parent 92, gen gap 1, avg score 0, runs 2<
  Program 941 <size 200, parent 670, gen gap 1, avg score 25.625, runs 5<
  Program 942 <size 0, parent 872, gen gap 1, avg score 0, runs 2<
  Program 943 <size 199, parent 937, gen gap 1, avg score 64.0626, runs 2<
  Program 944 <size 0, parent 926, gen gap 1, avg score 0, runs 2<
  Program 945 <size 193, parent 98, gen gap 1, avg score 5980.45, runs 2<
  Program 946 <size 196, parent 30, gen gap 1, avg score 31.9365, runs 4<
  Program 947 <size 198, parent 838, gen gap 1, avg score 125.707, runs 2<
  Program 948 <size 0, parent 758, gen gap 1, avg score 0, runs 2<
  Program 949 <size 200, parent 318, gen gap 1, avg score 125.707, runs 2<
  Program 950 <size 0, parent 525, gen gap 1, avg score 0, runs 2<
  Program 951 <size 0, parent 43, gen gap 1, avg score 0, runs 5<
  Program 952 <size 0, parent 827, gen gap 1, avg score 0, runs 5.5<
  Program 953 <size 197, parent 50, gen gap 1, avg score 126.342, runs 2<
  Program 954 <size 195, parent 103, gen gap 1, avg score 127.632, runs 2<
  Program 955 <size 200, parent 281, gen gap 1, avg score 66.2815, runs 2<
  Program 956 <size 199, parent 743, gen gap 1, avg score 79.2387, runs 4<
  Program 957 <size 198, parent 318, gen gap 1, avg score 89.2319, runs 5<
  Program 958 <size 200, parent 548, gen gap 1, avg score 124.456, runs 2<
  Program 959 <size 197, parent 313, gen gap 1, avg score 64.6947, runs 2<
  Program 960 <size 198, parent 634, gen gap 1, avg score 42.1141, runs 6<
  Program 961 <size 199, parent 957, gen gap 1, avg score 94.2591, runs 4<
  Program 962 <size 199, parent 691, gen gap 1, avg score 125.078, runs 2<
  Program 963 <size 199, parent 825, gen gap 1, avg score 124.767, runs 4<
  Program 964 <size 0, parent 27, gen gap 1, avg score 0, runs 2<
  Program 965 <size 198, parent 139, gen gap 1, avg score 94.8849, runs 4<
  Program 966 <size 199, parent 343, gen gap 1, avg score 125.078, runs 2<
  Program 967 <size 198, parent 831, gen gap 1, avg score 125.707, runs 2<
  Program 968 <size 0, parent 471, gen gap 1, avg score 0, runs 2<
  Program 969 <size 0, parent 406, gen gap 1, avg score 0, runs 2<
  Program 970 <size 200, parent 658, gen gap 1, avg score 113.979, runs 6<
  Program 971 <size 0, parent 20, gen gap 1, avg score 0, runs 4<
  Program 972 <size 0, parent 178, gen gap 1, avg score 0, runs 2<
  Program 973 <size 0, parent 21, gen gap 1, avg score 0, runs 4<
  Program 974 <size 200, parent 226, gen gap 1, avg score 125.707, runs 2<
  Program 975 <size 199, parent 788, gen gap 1, avg score 124.767, runs 4<
  Program 976 <size 200, parent 507, gen gap 1, avg score 124.456, runs 2<
  Program 977 <size 1, parent 49, gen gap 1, avg score 0, runs 4<
  Program 978 <size 0, parent 503, gen gap 1, avg score 0, runs 4<
  Program 979 <size 0, parent 641, gen gap 1, avg score 0, runs 2<
  Program 980 <size 0, parent 806, gen gap 1, avg score 0, runs 2<
  Program 981 <size 199, parent 930, gen gap 1, avg score 64.0626, runs 2<
  Program 982 <size 0, parent 16, gen gap 1, avg score 0, runs 5<
  Program 983 <size 199, parent 781, gen gap 1, avg score 101.615, runs 8<
  Program 984 <size 199, parent 563, gen gap 1, avg score 124.767, runs 4<
  Program 985 <size 197, parent 381, gen gap 1, avg score 3.04711, runs 2<
  Program 986 <size 198, parent 416, gen gap 1, avg score 125.205, runs 5<
  Program 987 <size 198, parent 562, gen gap 1, avg score 125.707, runs 2<
  Program 988 <size 201, parent 568, gen gap 1, avg score 124.456, runs 2<
  Program 989 <size 200, parent 983, gen gap 1, avg score 63.7513, runs 2<
  Program 990 <size 0, parent 748, gen gap 1, avg score 0, runs 2<
  Program 991 <size 200, parent 903, gen gap 1, avg score 124.456, runs 2<
  Program 992 <size 198, parent 256, gen gap 1, avg score 125.707, runs 2<
  Program 993 <size 0, parent 884, gen gap 1, avg score 0, runs 4<
  Program 994 <size 198, parent 233, gen gap 1, avg score 104.949, runs 6<
  Program 995 <size 0, parent 661, gen gap 1, avg score 0, runs 4<
  Program 996 <size 200, parent 379, gen gap 1, avg score 125.078, runs 2<
  Program 997 <size 199, parent 590, gen gap 1, avg score 100.361, runs 5<
  Program 998 <size 198, parent 134, gen gap 1, avg score 125.707, runs 2<
  Program 999 <size 199, parent 651, gen gap 1, avg score 125.078, runs 2<
  Program 1000 <size 201, parent 759, gen gap 1, avg score 123.352, runs 5<
  Program 1001 <size 200, parent 689, gen gap 1, avg score 93.7951, runs 4<
  Program 1002 <size 198, parent 272, gen gap 1, avg score 125.707, runs 2<
  Program 1003 <size 0, parent 645, gen gap 1, avg score 0, runs 6<
  Program 1004 <size 0, parent 178, gen gap 1, avg score 0, runs 2<
  Program 1005 <size 0, parent 895, gen gap 1, avg score 0, runs 2<
  Program 1006 <size 0, parent 254, gen gap 1, avg score 0, runs 2<
  Program 1007 <size 200, parent 929, gen gap 1, avg score 50.2828, runs 5<
  Program 1008 <size 0, parent 906, gen gap 1, avg score 0, runs 4<
  Program 1009 <size 199, parent 354, gen gap 1, avg score 125.078, runs 2<
  Program 1010 <size 0, parent 15, gen gap 1, avg score 0, runs 2<
  Program 1011 <size 0, parent 678, gen gap 1, avg score 0, runs 4<
  Program 1012 <size 0, parent 863, gen gap 1, avg score 0, runs 2<
  Program 1013 <size 199, parent 994, gen gap 1, avg score 125.078, runs 2<
  Program 1014 <size 0, parent 951, gen gap 1, avg score 0, runs 4<
  Program 1015 <size 199, parent 821, gen gap 1, avg score 117.023, runs 8<
  Program 1016 <size 198, parent 183, gen gap 1, avg score 126.342, runs 2<
  Program 1017 <size 199, parent 487, gen gap 1, avg score 64.0626, runs 2<
  Program 1018 <size 198, parent 181, gen gap 1, avg score 125.707, runs 2<
  Program 1019 <size 0, parent 408, gen gap 1, avg score 0, runs 4<
  Program 1020 <size 200, parent 589, gen gap 1, avg score 125.078, runs 2<
  Program 1021 <size 197, parent 58, gen gap 1, avg score 64.6947, runs 2<
  Program 1022 <size 199, parent 986, gen gap 1, avg score 124.767, runs 4<
  Program 1023 <size 201, parent 843, gen gap 1, avg score 3.04702, runs 2<
  Program 1024 <size 0, parent 754, gen gap 1, avg score 0, runs 2<
  Program 1025 <size 199, parent 455, gen gap 1, avg score 64.0626, runs 2<
  Program 1026 <size 200, parent 609, gen gap 1, avg score 63.7513, runs 2<
  Program 1027 <size 0, parent 429, gen gap 1, avg score 0, runs 2<
  Program 1028 <size 0, parent 54, gen gap 1, avg score 0, runs 6<
  Program 1029 <size 198, parent 160, gen gap 1, avg score 125.707, runs 2<
  Program 1030 <size 1025, parent 1, gen gap 1, avg score 2297.46, runs 2<
  Program 1031 <size 199, parent 367, gen gap 1, avg score 64.0626, runs 2<
  Program 1032 <size 200, parent 469, gen gap 1, avg score 63.7513, runs 2<
  Program 1033 <size 0, parent 872, gen gap 1, avg score 0, runs 2<
  Program 1034 <size 1, parent 49, gen gap 1, avg score 0, runs 2<
  Program 1035 <size 198, parent 237, gen gap 1, avg score 125.707, runs 2<
  Program 1036 <size 198, parent 213, gen gap 1, avg score 125.707, runs 2<
  Program 1037 <size 198, parent 674, gen gap 1, avg score 66.2815, runs 2<
  Program 1038 <size 199, parent 662, gen gap 1, avg score 125.078, runs 2<
  Program 1039 <size 0, parent 630, gen gap 1, avg score 0, runs 2<
  Program 1040 <size 0, parent 473, gen gap 1, avg score 0, runs 2<
  Program 1041 <size 0, parent 564, gen gap 1, avg score 0, runs 2<
  Program 1042 <size 200, parent 424, gen gap 1, avg score 62.5391, runs 4<
  Program 1043 <size 0, parent 457, gen gap 1, avg score 0, runs 2<
  Program 1044 <size 0, parent 37, gen gap 1, avg score 0, runs 2<
  Program 1045 <size 200, parent 335, gen gap 1, avg score 66.2815, runs 2<
  Program 1046 <size 200, parent 1022, gen gap 1, avg score 124.456, runs 2<
  Program 1047 <size 196, parent 123, gen gap 1, avg score 126.984, runs 2<
  Program 1048 <size 0, parent 716, gen gap 1, avg score 0, runs 2<
  Program 1049 <size 0, parent 31, gen gap 1, avg score 0, runs 2<
  Program 1050 <size 1, parent 48, gen gap 1, avg score 0, runs 2<
  Program 1051 <size 198, parent 724, gen gap 1, avg score 125.707, runs 2<
  Program 1052 <size 0, parent 452, gen gap 1, avg score 0, runs 6<
  Program 1053 <size 195, parent 258, gen gap 1, avg score 127.632, runs 2<
